Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.32837205797433855,0.0,-0.0005199791491031647,-0.3284560436010361,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.22906719267368317,0.0,0.0,-0.42828088521957397,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.013448276296257973,0.0,0.0,-0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18120416432619094,0.0,-0.007088124006986618,-0.01676792502403259,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18120416432619094,0.0,-0.007088124006986618,-0.01676792502403259,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.32837205797433855,0.0,-0.0005199791491031647,-0.3284560436010361,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.013448276296257973,0.0,0.0,-0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3283720675855875,0.0,0.0005199784412980079,0.32845606088638307,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22906719222664834,0.0,0.0,0.4282809084653854,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22906719222664834,0.0,0.0,0.4282809084653854,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.32837205797433855,0.0,-0.0005199791491031647,-0.3284560436010361,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.012900929749011993,0.0,0.0005199782550334931,0.019707170128822327,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.012900929749011993,0.0,0.0005199782550334931,0.019707170128822327,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18120416432619094,0.0,-0.007088124006986618,-0.01676792502403259,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.22906719267368317,0.0,0.0,-0.42828088521957397,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.5138291130959988,0.0,0.0,-0.23875710129737854,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.18878488540649413,0.0,-0.0015599346160888672,0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18878489911556243,0.0,0.0015599346160888672,-0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22923139572143555,0.0,-0.0003284074366092682,0.4284451097249985,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.012900929749011993,0.0,0.0005199782550334931,0.019707170128822327,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.18878488540649413,0.0,-0.0015599346160888672,0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18120416432619094,0.0,-0.007088124006986618,-0.01676792502403259,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3283720675855875,0.0,0.0005199784412980079,0.32845606088638307,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3283720675855875,0.0,0.0005199784412980079,0.32845606088638307,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.32837205797433855,0.0,-0.0005199791491031647,-0.3284560436010361,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.18878488540649413,0.0,-0.0015599346160888672,0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.013448276296257973,0.0,0.0,-0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.013448276296257973,0.0,0.0,-0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18878489911556243,0.0,0.0015599346160888672,-0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.18878488540649413,0.0,-0.0015599346160888672,0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.012900929749011993,0.0,0.0005199782550334931,0.019707170128822327,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18120416432619094,0.0,-0.007088124006986618,-0.01676792502403259,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18878489911556243,0.0,0.0015599346160888672,-0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18878489911556243,0.0,0.0015599346160888672,-0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.013448276296257973,0.0,0.0,-0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22906719222664834,0.0,0.0,0.4282809084653854,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02194993317127228,0.0,0.0005199782550334931,0.010658165812492371,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.18878489911556243,0.0,0.0015599346160888672,-0.016576354503631593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013448275327682495,0.0,0.0,0.019679802656173705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02249727874994278,0.0,0.0,0.01063079833984375,0.0,0.0,0.0,0.0,0.0,0.0
